symbol,name,exchange,fee,network,price_usd,krw_fee
BTC,비트코인,Upbit,0.0008,,82241,98689.20000000001
ETH,이더리움,Upbit,0.009,,1814.38,24494.129999999997
XRP,리플,Upbit,0.4,,2.08,1248.0
USDT,테더,Upbit,0,,1.002,0.0
SOL,솔라나,Upbit,0.015,,124.6,2803.5
ADA,카르다노,Upbit,1,,0.643855,965.7824999999999
DOGE,도지코인,Upbit,2,,0.163403,490.209
LINK,체인링크,Upbit,0.25,,13.23,4961.25
DOT,폴카닷,Upbit,0.14,,4.03,846.3000000000001
AVAX,아발란체,Upbit,0.005,,18.68,140.1
MATIC,폴리곤,Upbit,1.5,,0.203699,458.32275
SHIB,시바이누,Upbit,32000,,1.217e-05,584.16
TRX,트론,Upbit,2,,0.233652,700.956
ATOM,코스모스,Upbit,0.015,,4.29,96.52499999999999
XLM,스텔라루멘,Upbit,0.1,,0.265127,39.76905
VET,비체인,Upbit,30,,0.022489,1012.005
NEAR,니어프로토콜,Upbit,0.04,,2.54,152.4
ALGO,알고랜드,Upbit,0.1,,0.17705,26.557500000000005
ETC,이더리움클래식,Upbit,0.1,,16.69,2503.5000000000005
XTZ,테조스,Upbit,0.05,,0.648193,48.614475
NEO,NEO,Upbit,0.01,,5.01,75.15
MTL,MTL,Upbit,0.01,,0,0.0
SNT,SNT,Upbit,0.01,,0,0.0
WAVES,WAVES,Upbit,0.01,,0,0.0
XEM,XEM,Upbit,0.01,,0,0.0
QTUM,QTUM,Upbit,0.1,,0,0.0
LSK,LSK,Upbit,0.01,,0,0.0
STEEM,STEEM,Upbit,0.01,,0,0.0
ARDR,ARDR,Upbit,0.01,,0,0.0
ARK,ARK,Upbit,0.01,,0,0.0
STORJ,STORJ,Upbit,0.01,,0,0.0
GRS,GRS,Upbit,0.01,,0,0.0
POWR,POWR,Upbit,0.01,,0,0.0
ICX,ICX,Upbit,0.01,,0,0.0
EOS,EOS,Upbit,0.01,,0.632193,9.482895
SC,SC,Upbit,0.01,,0,0.0
ONT,ONT,Upbit,0.01,,0,0.0
ZIL,ZIL,Upbit,0.2,,0.01117505,3.3525150000000004
POLYX,POLYX,Upbit,0.01,,0,0.0
ZRX,ZRX,Upbit,0.01,,0,0.0
LOOM,LOOM,Upbit,0.01,,0,0.0
BCH,BCH,Upbit,0.01,,299.15,4487.249999999999
BAT,BAT,Upbit,0.2,,0,0.0
IOST,IOST,Upbit,0.01,,0,0.0
CVC,CVC,Upbit,0.01,,0,0.0
IQ,IQ,Upbit,0.01,,0,0.0
IOTA,IOTA,Upbit,0.01,,0.168033,2.520495
HIFI,HIFI,Upbit,0.01,,0,0.0
ONG,ONG,Upbit,0.01,,0,0.0
GAS,GAS,Upbit,0.01,,0,0.0
BOUNTY,BOUNTY,Upbit,0.01,,0,0.0
ELF,ELF,Upbit,0.01,,0,0.0
KNC,KNC,Upbit,0.01,,0,0.0
BSV,BSV,Upbit,0.01,,31.37,470.55
THETA,THETA,Upbit,0.01,,0.807815,12.117225
QKC,QKC,Upbit,0.01,,0,0.0
BTT,BTT,Upbit,0.01,,6.58463e-07,9.876944999999998e-06
MOC,MOC,Upbit,0.01,,0,0.0
TFUEL,TFUEL,Upbit,0.01,,0.03435634,0.5153451
MANA,MANA,Upbit,0.1,,0.244769,36.71535
ANKR,ANKR,Upbit,0.01,,0,0.0
AERGO,AERGO,Upbit,0.01,,0,0.0
TT,TT,Upbit,0.01,,0,0.0
GAME2,GAME2,Upbit,0.01,,0,0.0
MBL,MBL,Upbit,0.01,,0,0.0
WAXP,WAXP,Upbit,0.01,,0,0.0
HBAR,HBAR,Upbit,0.01,,0.159977,2.399655
MED,MED,Upbit,0.01,,0,0.0
MLK,MLK,Upbit,0.01,,0,0.0
STPT,STPT,Upbit,0.01,,0,0.0
ORBS,ORBS,Upbit,0.01,,0,0.0
CHZ,CHZ,Upbit,0.2,,0.04188279,12.564837000000002
STMX,STMX,Upbit,0.01,,0,0.0
DKA,DKA,Upbit,0.01,,0,0.0
HIVE,HIVE,Upbit,0.01,,0,0.0
KAVA,KAVA,Upbit,0.2,,0.428158,128.4474
AHT,AHT,Upbit,0.01,,0,0.0
BORA,BORA,Upbit,0.01,,0,0.0
JST,JST,Upbit,0.01,,0.03061926,0.45928889999999994
CRO,CRO,Upbit,0.2,,0.098916,29.6748
TOKAMAK,TOKAMAK,Upbit,0.01,,0,0.0
SXP,SXP,Upbit,0.01,,0,0.0
HUNT,HUNT,Upbit,0.01,,0,0.0
MVL,MVL,Upbit,0.01,,0,0.0
STRAX,STRAX,Upbit,0.01,,0,0.0
AQT,AQT,Upbit,0.01,,0,0.0
GLM,GLM,Upbit,0.01,,0.2569,3.8535000000000004
META,META,Upbit,0.01,,0,0.0
FCT2,FCT2,Upbit,0.01,,0,0.0
CBK,CBK,Upbit,0.01,,0,0.0
SAND,SAND,Upbit,0.1,,0.27002,40.503
HPO,HPO,Upbit,0.01,,0,0.0
STRIKE,STRIKE,Upbit,0.01,,0,0.0
PUNDIX,PUNDIX,Upbit,0.1,,0,0.0
FLOW,FLOW,Upbit,0.1,,0.379101,56.86515000000001
AXS,AXS,Upbit,0.2,,2.9,870.0
STX,STX,Upbit,0.01,,0.608304,9.124559999999999
XEC,XEC,Upbit,0.01,,1.972e-05,0.00029580000000000003
POL,POL,Upbit,0.01,,0.203479,3.052185
AAVE,AAVE,Upbit,0.01,,156.38,2345.7000000000003
1INCH,1INCH,Upbit,0.01,,0.188017,2.8202549999999995
T,T,Upbit,0.01,,0,0.0
CELO,CELO,Upbit,0.01,,0,0.0
GMT,GMT,Upbit,0.01,,0,0.0
APT,APT,Upbit,0.01,,5.2,78.0
MASK,MASK,Upbit,0.2,,2.19,657.0
ARB,ARB,Upbit,0.01,,0.325536,4.88304
EGLD,EGLD,Upbit,0.01,,16.06,240.89999999999998
SUI,SUI,Upbit,0.01,,2.22,33.300000000000004
GRT,GRT,Upbit,0.01,,0.086995,1.3049250000000001
BLUR,BLUR,Upbit,0.01,,0.104088,1.56132
IMX,IMX,Upbit,0.01,,0.53193,7.97895
SEI,SEI,Upbit,0.01,,0.170807,2.562105
MINA,MINA,Upbit,0.01,,0.238374,3.5756099999999997
CTC,CTC,Upbit,0.01,,0.619452,9.291780000000001
ASTR,ASTR,Upbit,0.1,,0.02899644,4.349466
ID,ID,Upbit,0.01,,0,0.0
PYTH,PYTH,Upbit,0.01,,0.140486,2.1072900000000003
MNT,MNT,Upbit,0.01,,0.782816,11.742239999999999
AKT,AKT,Upbit,0.01,,1.16,17.4
ZETA,ZETA,Upbit,0.01,,0.29237,4.38555
AUCTION,AUCTION,Upbit,0.01,,0,0.0
STG,STG,Upbit,0.01,,0,0.0
BEAM,BEAM,Upbit,0.01,,0.00704982,0.1057473
TAIKO,TAIKO,Upbit,0.01,,0,0.0
ONDO,ONDO,Upbit,0.01,,0.770968,11.56452
ZRO,ZRO,Upbit,0.01,,2.73,40.95
BLAST,BLAST,Upbit,0.01,,0,0.0
JUP,JUP,Upbit,0.01,,0.448163,6.7224450000000004
ENS,ENS,Upbit,0.01,,15.58,233.70000000000002
G,G,Upbit,0.01,,0,0.0
PENDLE,PENDLE,Upbit,0.01,,2.54,38.1
ATH,ATH,Upbit,0.01,,0.0294528,0.441792
USDC,USDC,Upbit,0.01,,0.999481,14.992215
UXLINK,UXLINK,Upbit,0.01,,0,0.0
BIGTIME,BIGTIME,Upbit,0.01,,0,0.0
CKB,CKB,Upbit,0.01,,0.00465135,0.06977025
W,W,Upbit,0.01,,0.08336,1.2504000000000002
CARV,CARV,Upbit,0.01,,0,0.0
INJ,INJ,Upbit,0.01,,8.65,129.75
MEW,MEW,Upbit,0.01,,0.00251082,0.0376623
UNI,UNI,Upbit,0.01,,5.88,88.2
SAFE,SAFE,Upbit,0.01,,0.579922,8.698830000000001
DRIFT,DRIFT,Upbit,0.01,,0,0.0
AGLD,AGLD,Upbit,0.01,,0,0.0
PEPE,PEPE,Upbit,0.01,,7.03e-06,0.00010544999999999999
BONK,BONK,Upbit,0.01,,1.105e-05,0.00016575
RENDER,RENDER,Upbit,0.01,,3.39,50.85
MOVE,MOVE,Upbit,0.01,,0.405845,6.087675000000001
ME,ME,Upbit,0.01,,0,0.0
MOCA,MOCA,Upbit,0.01,,0,0.0
VANA,VANA,Upbit,0.01,,0,0.0
SONIC,SONIC,Upbit,0.01,,0,0.0
VTHO,VTHO,Upbit,0.01,,0,0.0
ANIME,ANIME,Upbit,0.01,,0,0.0
VIRTUAL,VIRTUAL,Upbit,0.01,,0.590051,8.850765
BERA,BERA,Upbit,0.01,,6.72,100.8
LAYER,LAYER,Upbit,0.01,,1.37,20.55
TRUMP,TRUMP,Upbit,0.01,,10.11,151.65
JTO,JTO,Upbit,0.01,,2.2,33.00000000000001
COW,COW,Upbit,0.01,,0,0.0
KAITO,KAITO,Upbit,0.01,,1.031,15.464999999999998
ARKM,ARKM,Upbit,0.01,,0,0.0
ORCA,ORCA,Upbit,0.01,,0,0.0
WAL,WAL,Upbit,0.01,,0.456672,6.85008
BTC,비트코인,Bithumb,0.0008,,82241,98689.20000000001
ETH,이더리움,Bithumb,0,,1814.38,0.0
XRP,리플,Bithumb,0.4,,2.08,1248.0
USDT,테더,Bithumb,0,,1.002,0.0
SOL,솔라나,Bithumb,0.01,,124.6,1869.0
ADA,카르다노,Bithumb,0.5,,0.643855,482.89124999999996
DOGE,도지코인,Bithumb,5,,0.163403,1225.5225
LINK,체인링크,Bithumb,0.4,,13.23,7938.0
DOT,폴카닷,Bithumb,0.1,,4.03,604.5
AVAX,아발란체,Bithumb,0.01,,18.68,280.2
MATIC,폴리곤,Bithumb,1,,0.203699,305.5485
SHIB,시바이누,Bithumb,50000,,1.217e-05,912.75
TRX,트론,Bithumb,1,,0.233652,350.478
ATOM,코스모스,Bithumb,0.01,,4.29,64.35
XLM,스텔라루멘,Bithumb,0.01,,0.265127,3.976905
VET,비체인,Bithumb,20,,0.022489,674.67
NEAR,니어프로토콜,Bithumb,0.01,,2.54,38.1
ALGO,알고랜드,Bithumb,0.1,,0.17705,26.557500000000005
ETC,이더리움클래식,Bithumb,0.01,,16.69,250.35000000000005
XTZ,테조스,Bithumb,0.1,,0.648193,97.22895
BCH,BCH,Bithumb,0.01,,299.15,4487.249999999999
QTUM,QTUM,Bithumb,0.2,,0,0.0
EOS,EOS,Bithumb,0.01,,0.632193,9.482895
ICX,ICX,Bithumb,0.01,,0,0.0
ELF,ELF,Bithumb,0.01,,0,0.0
KNC,KNC,Bithumb,0.01,,0,0.0
GLM,GLM,Bithumb,0.01,,0.2569,3.8535000000000004
ZIL,ZIL,Bithumb,0.2,,0.01117505,3.3525150000000004
WAXP,WAXP,Bithumb,0.01,,0,0.0
POWR,POWR,Bithumb,0.01,,0,0.0
LRC,LRC,Bithumb,0.01,,0,0.0
STEEM,STEEM,Bithumb,0.01,,0,0.0
ZRX,ZRX,Bithumb,0.01,,0,0.0
SNT,SNT,Bithumb,0.01,,0,0.0
CTXC,CTXC,Bithumb,0.01,,0,0.0
BAT,BAT,Bithumb,0.2,,0,0.0
THETA,THETA,Bithumb,0.01,,0.807815,12.117225
LOOM,LOOM,Bithumb,0.01,,0,0.0
CVC,CVC,Bithumb,0.01,,0,0.0
WAVES,WAVES,Bithumb,0.01,,0,0.0
ENJ,ENJ,Bithumb,0.01,,0,0.0
MTL,MTL,Bithumb,0.01,,0,0.0
IOST,IOST,Bithumb,0.01,,0,0.0
AMO,AMO,Bithumb,0.01,,0,0.0
BSV,BSV,Bithumb,0.01,,31.37,470.55
ORBS,ORBS,Bithumb,0.01,,0,0.0
TFUEL,TFUEL,Bithumb,0.01,,0.03435634,0.5153451
ANKR,ANKR,Bithumb,0.01,,0,0.0
MIX,MIX,Bithumb,0.01,,0,0.0
CRO,CRO,Bithumb,0.01,,0.098916,1.48374
CHR,CHR,Bithumb,0.01,,0,0.0
MBL,MBL,Bithumb,0.01,,0,0.0
FCT2,FCT2,Bithumb,0.01,,0,0.0
WOM,WOM,Bithumb,0.01,,0,0.0
BOA,BOA,Bithumb,0.01,,0,0.0
MEV,MEV,Bithumb,0.01,,0,0.0
SXP,SXP,Bithumb,0.01,,0,0.0
COS,COS,Bithumb,0.01,,0,0.0
EL,EL,Bithumb,0.01,,0,0.0
HIVE,HIVE,Bithumb,0.01,,0,0.0
XPR,XPR,Bithumb,0.01,,0,0.0
EGG,EGG,Bithumb,0.01,,0,0.0
BORA,BORA,Bithumb,0.01,,0,0.0
ARPA,ARPA,Bithumb,0.01,,0,0.0
CTC,CTC,Bithumb,0.01,,0.619452,9.291780000000001
APM,APM,Bithumb,0.01,,0,0.0
CKB,CKB,Bithumb,0.01,,0.00465135,0.06977025
AERGO,AERGO,Bithumb,0.01,,0,0.0
EVZ,EVZ,Bithumb,0.01,,0,0.0
QTCON,QTCON,Bithumb,0.01,,0,0.0
UNI,UNI,Bithumb,0.01,,5.88,88.2
YFI,YFI,Bithumb,0.01,,0,0.0
UMA,UMA,Bithumb,0.01,,0,0.0
AAVE,AAVE,Bithumb,0.01,,156.38,2345.7000000000003
COMP,COMP,Bithumb,0.01,,38.95,584.2500000000001
BAL,BAL,Bithumb,0.01,,0,0.0
RSR,RSR,Bithumb,0.01,,0.00619199,0.09287984999999999
NMR,NMR,Bithumb,0.01,,0,0.0
RLC,RLC,Bithumb,0.01,,0,0.0
UOS,UOS,Bithumb,0.01,,0,0.0
SAND,SAND,Bithumb,0.2,,0.27002,81.006
STPT,STPT,Bithumb,0.01,,0,0.0
BEL,BEL,Bithumb,0.01,,0,0.0
OBSR,OBSR,Bithumb,0.01,,0,0.0
POLA,POLA,Bithumb,0.01,,0,0.0
ADP,ADP,Bithumb,0.01,,0,0.0
DVI,DVI,Bithumb,0.01,,0,0.0
GHX,GHX,Bithumb,0.01,,0,0.0
CBK,CBK,Bithumb,0.01,,0,0.0
MVC,MVC,Bithumb,0.01,,0,0.0
BLY,BLY,Bithumb,0.01,,0,0.0
GRT,GRT,Bithumb,0.01,,0.086995,1.3049250000000001
BIOT,BIOT,Bithumb,0.01,,0,0.0
SNX,SNX,Bithumb,0.01,,0.757913,11.368695
SOFI,SOFI,Bithumb,0.01,,0,0.0
GRACY,GRACY,Bithumb,0.01,,0,0.0
OXT,OXT,Bithumb,0.01,,0,0.0
MAPO,MAPO,Bithumb,0.01,,0,0.0
AQT,AQT,Bithumb,0.01,,0,0.0
WIKEN,WIKEN,Bithumb,0.01,,0,0.0
CTSI,CTSI,Bithumb,0.01,,0,0.0
MANA,MANA,Bithumb,0.2,,0.244769,73.4307
LPT,LPT,Bithumb,0.01,,0,0.0
SUSHI,SUSHI,Bithumb,0.01,,0,0.0
ASM,ASM,Bithumb,0.01,,0,0.0
PUNDIX,PUNDIX,Bithumb,0.01,,0,0.0
CELR,CELR,Bithumb,0.01,,0,0.0
SLF,SLF,Bithumb,0.01,,0,0.0
BFC,BFC,Bithumb,0.01,,0,0.0
ALICE,ALICE,Bithumb,0.01,,0,0.0
OGN,OGN,Bithumb,0.01,,0,0.0
COTI,COTI,Bithumb,0.01,,0,0.0
CAKE,CAKE,Bithumb,0.01,,1.96,29.400000000000002
BNT,BNT,Bithumb,0.01,,0,0.0
XVS,XVS,Bithumb,0.01,,0,0.0
SWAP,SWAP,Bithumb,0.01,,0,0.0
CHZ,CHZ,Bithumb,0.01,,0.04188279,0.6282418500000001
AXS,AXS,Bithumb,0.01,,2.9,43.5
DAO,DAO,Bithumb,0.01,,0,0.0
SIX,SIX,Bithumb,0.01,,0,0.0
USDS,USDS,Bithumb,0.01,,0.999962,14.99943
POL,POL,Bithumb,0.01,,0.203479,3.052185
WOO,WOO,Bithumb,0.01,,0,0.0
ACH,ACH,Bithumb,0.01,,0,0.0
ONT,ONT,Bithumb,0.01,,0,0.0
META,META,Bithumb,0.01,,0,0.0
KAIA,KAIA,Bithumb,0.01,,0.101897,1.5284550000000001
ONG,ONG,Bithumb,0.01,,0,0.0
JST,JST,Bithumb,0.01,,0.03061926,0.45928889999999994
MLK,MLK,Bithumb,0.01,,0,0.0
TEMCO,TEMCO,Bithumb,0.01,,0,0.0
KSM,KSM,Bithumb,0.01,,15.64,234.6
CTK,CTK,Bithumb,0.01,,0,0.0
BNB,BNB,Bithumb,0.01,,596.61,8949.15
NFT,NFT,Bithumb,0.01,,4.31542e-07,6.47313e-06
SUN,SUN,Bithumb,0.01,,0,0.0
XEC,XEC,Bithumb,0.01,,1.972e-05,0.00029580000000000003
EGLD,EGLD,Bithumb,0.01,,16.06,240.89999999999998
MASK,MASK,Bithumb,0.01,,2.19,32.85
C98,C98,Bithumb,0.01,,0,0.0
MED,MED,Bithumb,0.01,,0,0.0
1INCH,1INCH,Bithumb,0.01,,0.188017,2.8202549999999995
CRV,CRV,Bithumb,0.01,,0.456888,6.85332
BOBA,BOBA,Bithumb,0.01,,0,0.0
DYDX,DYDX,Bithumb,0.01,,0.623906,9.35859
MINA,MINA,Bithumb,0.01,,0.238374,3.5756099999999997
FLOW,FLOW,Bithumb,0.2,,0.379101,113.73030000000001
JOE,JOE,Bithumb,0.01,,0,0.0
GALA,GALA,Bithumb,0.01,,0.01518157,0.22772355000000002
ENS,ENS,Bithumb,0.01,,15.58,233.70000000000002
BTT,BTT,Bithumb,0.01,,6.58463e-07,9.876944999999998e-06
JASMY,JASMY,Bithumb,0.01,,0.01058966,0.1588449
REQ,REQ,Bithumb,0.01,,0,0.0
CSPR,CSPR,Bithumb,0.01,,0,0.0
TDROP,TDROP,Bithumb,0.01,,0,0.0
HBAR,HBAR,Bithumb,0.01,,0.159977,2.399655
FANC,FANC,Bithumb,0.01,,0,0.0
NPT,NPT,Bithumb,0.01,,0,0.0
REI,REI,Bithumb,0.01,,0,0.0
T,T,Bithumb,0.01,,0,0.0
MBX,MBX,Bithumb,0.01,,0,0.0
GMT,GMT,Bithumb,0.01,,0,0.0
TAVA,TAVA,Bithumb,0.01,,0,0.0
D,D,Bithumb,0.01,,0,0.0
APE,APE,Bithumb,0.01,,0.472079,7.0811850000000005
WNCG,WNCG,Bithumb,0.01,,0,0.0
AL,AL,Bithumb,0.01,,0,0.0
XCN,XCN,Bithumb,0.01,,0.00951777,0.14276655
AZIT,AZIT,Bithumb,0.01,,0,0.0
FLR,FLR,Bithumb,0.01,,0.01351372,0.2027058
SFP,SFP,Bithumb,0.01,,0.494943,7.424145000000001
FITFI,FITFI,Bithumb,0.01,,0,0.0
STAT,STAT,Bithumb,0.01,,0,0.0
CRTS,CRTS,Bithumb,0.01,,0,0.0
LBL,LBL,Bithumb,0.01,,0,0.0
FLZ,FLZ,Bithumb,0.01,,0,0.0
LM,LM,Bithumb,0.01,,0,0.0
GRND,GRND,Bithumb,0.01,,0,0.0
APT,APT,Bithumb,0.01,,5.2,78.0
BLUR,BLUR,Bithumb,0.01,,0.104088,1.56132
WEMIX,WEMIX,Bithumb,0.01,,0.512042,7.68063
OAS,OAS,Bithumb,0.01,,0,0.0
HOOK,HOOK,Bithumb,0.01,,0,0.0
LWA,LWA,Bithumb,0.01,,0,0.0
OP,OP,Bithumb,0.01,,0.739009,11.085135000000001
ROA,ROA,Bithumb,0.01,,0,0.0
GMX,GMX,Bithumb,0.01,,0,0.0
STX,STX,Bithumb,0.01,,0.608304,9.124559999999999
XPLA,XPLA,Bithumb,0.01,,0,0.0
AHT,AHT,Bithumb,0.01,,0,0.0
ARB,ARB,Bithumb,0.01,,0.325536,4.88304
INJ,INJ,Bithumb,0.01,,8.65,129.75
HFT,HFT,Bithumb,0.01,,0,0.0
RPL,RPL,Bithumb,0.01,,0,0.0
IMX,IMX,Bithumb,0.01,,0.53193,7.97895
CFX,CFX,Bithumb,0.01,,0.079843,1.197645
ACS,ACS,Bithumb,0.01,,0,0.0
FXS,FXS,Bithumb,0.01,,0,0.0
CELO,CELO,Bithumb,0.01,,0,0.0
LDO,LDO,Bithumb,0.01,,0.860853,12.912795
S,S,Bithumb,0.01,,0.472094,7.081410000000001
FET,FET,Bithumb,0.01,,0.454009,6.810135000000001
SUI,SUI,Bithumb,0.01,,2.22,33.300000000000004
NCT,NCT,Bithumb,0.01,,0,0.0
FLOKI,FLOKI,Bithumb,0.01,,5.775e-05,0.00086625
ALEX,ALEX,Bithumb,0.01,,0,0.0
ID,ID,Bithumb,0.01,,0,0.0
RENDER,RENDER,Bithumb,0.01,,3.39,50.85
STG,STG,Bithumb,0.01,,0,0.0
OSMO,OSMO,Bithumb,0.01,,0,0.0
FIL,FIL,Bithumb,0.01,,2.76,41.4
ILV,ILV,Bithumb,0.01,,0,0.0
MAV,MAV,Bithumb,0.01,,0,0.0
RSS3,RSS3,Bithumb,0.01,,0,0.0
AUDIO,AUDIO,Bithumb,0.01,,0,0.0
AGI,AGI,Bithumb,0.01,,0,0.0
ASTR,ASTR,Bithumb,0.01,,0.02899644,0.43494659999999996
WLD,WLD,Bithumb,0.01,,0.772388,11.585819999999998
FLUX,FLUX,Bithumb,0.01,,0,0.0
AGLD,AGLD,Bithumb,0.01,,0,0.0
AR,AR,Bithumb,0.01,,6.3,94.5
RVN,RVN,Bithumb,0.01,,0,0.0
LEVER,LEVER,Bithumb,0.01,,0,0.0
EDU,EDU,Bithumb,0.01,,0,0.0
SEI,SEI,Bithumb,0.01,,0.170807,2.562105
WAXL,WAXL,Bithumb,0.01,,0,0.0
MOC,MOC,Bithumb,0.01,,0,0.0
PEPE,PEPE,Bithumb,0.01,,7.03e-06,0.00010544999999999999
CYBER,CYBER,Bithumb,0.01,,0,0.0
ARKM,ARKM,Bithumb,0.01,,0,0.0
PYR,PYR,Bithumb,0.01,,0,0.0
IOTX,IOTX,Bithumb,0.01,,0,0.0
HIGH,HIGH,Bithumb,0.01,,0,0.0
PENDLE,PENDLE,Bithumb,0.01,,2.54,38.1
BICO,BICO,Bithumb,0.01,,0,0.0
STORJ,STORJ,Bithumb,0.01,,0,0.0
API3,API3,Bithumb,0.01,,0,0.0
ZTX,ZTX,Bithumb,0.01,,0,0.0
MNT,MNT,Bithumb,0.01,,0.782816,11.742239999999999
GTC,GTC,Bithumb,0.01,,0,0.0
METIS,METIS,Bithumb,0.01,,0,0.0
TIA,TIA,Bithumb,0.01,,3.16,47.4
ICP,ICP,Bithumb,0.01,,5.19,77.85000000000001
SPURS,SPURS,Bithumb,0.01,,0,0.0
NEO,NEO,Bithumb,0.01,,5.01,75.15
GAS,GAS,Bithumb,0.01,,0,0.0
HIFI,HIFI,Bithumb,0.01,,0,0.0
BIGTIME,BIGTIME,Bithumb,0.01,,0,0.0
ZETA,ZETA,Bithumb,0.01,,0.29237,4.38555
GRS,GRS,Bithumb,0.01,,0,0.0
ARK,ARK,Bithumb,0.01,,0,0.0
YGG,YGG,Bithumb,0.01,,0,0.0
HUNT,HUNT,Bithumb,0.01,,0,0.0
KAVA,KAVA,Bithumb,0.01,,0.428158,6.42237
STMX,STMX,Bithumb,0.01,,0,0.0
MAGIC,MAGIC,Bithumb,0.01,,0,0.0
AUCTION,AUCTION,Bithumb,0.01,,0,0.0
USDC,USDC,Bithumb,0.01,,0.999481,14.992215
RAD,RAD,Bithumb,0.01,,0,0.0
LSK,LSK,Bithumb,0.01,,0,0.0
TT,TT,Bithumb,0.01,,0,0.0
ACE,ACE,Bithumb,0.01,,0,0.0
SKL,SKL,Bithumb,0.01,,0,0.0
IQ,IQ,Bithumb,0.01,,0,0.0
PYTH,PYTH,Bithumb,0.01,,0.140486,2.1072900000000003
MANTA,MANTA,Bithumb,0.01,,0,0.0
AKT,AKT,Bithumb,0.01,,1.16,17.4
BEAM,BEAM,Bithumb,0.01,,0.00704982,0.1057473
JTO,JTO,Bithumb,0.01,,2.2,33.00000000000001
JUP,JUP,Bithumb,0.01,,0.448163,6.7224450000000004
STRK,STRK,Bithumb,0.01,,0.150741,2.261115
SC,SC,Bithumb,0.01,,0,0.0
BONK,BONK,Bithumb,0.01,,1.105e-05,0.00016575
TOKAMAK,TOKAMAK,Bithumb,0.01,,0,0.0
AIOZ,AIOZ,Bithumb,0.01,,0.23902,3.5853
ZK,ZK,Bithumb,0.01,,0.066315,0.994725
ONDO,ONDO,Bithumb,0.01,,0.770968,11.56452
ALT,ALT,Bithumb,0.01,,0,0.0
RON,RON,Bithumb,0.01,,0.691111,10.366665000000001
FIDA,FIDA,Bithumb,0.01,,0,0.0
STRAX,STRAX,Bithumb,0.01,,0,0.0
XAI,XAI,Bithumb,0.01,,0,0.0
W,W,Bithumb,0.01,,0.08336,1.2504000000000002
ZBCN,ZBCN,Bithumb,0.01,,0,0.0
POLYX,POLYX,Bithumb,0.01,,0,0.0
CORE,CORE,Bithumb,0.01,,0.496988,7.45482
BB,BB,Bithumb,0.01,,0,0.0
OMNI,OMNI,Bithumb,0.01,,0,0.0
ENA,ENA,Bithumb,0.01,,0.351358,5.270370000000001
MOCA,MOCA,Bithumb,0.01,,0,0.0
ETHFI,ETHFI,Bithumb,0.01,,0,0.0
MEW,MEW,Bithumb,0.01,,0.00251082,0.0376623
ZRO,ZRO,Bithumb,0.01,,2.73,40.95
IO,IO,Bithumb,0.01,,0,0.0
BLAST,BLAST,Bithumb,0.01,,0,0.0
TAIKO,TAIKO,Bithumb,0.01,,0,0.0
BRETT,BRETT,Bithumb,0.01,,0.03023801,0.45357015
ATH,ATH,Bithumb,0.01,,0.0294528,0.441792
PCI,PCI,Bithumb,0.01,,0,0.0
AVAIL,AVAIL,Bithumb,0.01,,0,0.0
TON,TON,Bithumb,0.01,,3.94,59.1
G,G,Bithumb,0.01,,0,0.0
PEAQ,PEAQ,Bithumb,0.01,,0,0.0
EIGEN,EIGEN,Bithumb,0.01,,0.919949,13.799235000000001
ORDER,ORDER,Bithumb,0.01,,0,0.0
SCR,SCR,Bithumb,0.01,,0,0.0
SWELL,SWELL,Bithumb,0.01,,0,0.0
UXLINK,UXLINK,Bithumb,0.01,,0,0.0
SKY,SKY,Bithumb,0.01,,0,0.0
PONKE,PONKE,Bithumb,0.01,,0,0.0
MVL,MVL,Bithumb,0.01,,0,0.0
CARV,CARV,Bithumb,0.01,,0,0.0
PUFFER,PUFFER,Bithumb,0.01,,0,0.0
SUNDOG,SUNDOG,Bithumb,0.01,,0,0.0
TURBO,TURBO,Bithumb,0.01,,0,0.0
RAY,RAY,Bithumb,0.01,,1.69,25.35
SAFE,SAFE,Bithumb,0.01,,0.579922,8.698830000000001
VIRTUAL,VIRTUAL,Bithumb,0.01,,0.590051,8.850765
DRIFT,DRIFT,Bithumb,0.01,,0,0.0
MOVE,MOVE,Bithumb,0.01,,0.405845,6.087675000000001
F,F,Bithumb,0.01,,0,0.0
DEEP,DEEP,Bithumb,0.01,,0,0.0
MORPHO,MORPHO,Bithumb,0.01,,1.19,17.85
NEIRO,NEIRO,Bithumb,0.01,,0,0.0
MOODENG,MOODENG,Bithumb,0.01,,0,0.0
DBR,DBR,Bithumb,0.01,,0,0.0
GOAT,GOAT,Bithumb,0.01,,0,0.0
NIL,NIL,Bithumb,0.01,,0,0.0
ME,ME,Bithumb,0.01,,0,0.0
ZRC,ZRC,Bithumb,0.01,,0,0.0
IOTA,IOTA,Bithumb,0.01,,0.168033,2.520495
PENGU,PENGU,Bithumb,0.01,,0.00556962,0.0835443
ACX,ACX,Bithumb,0.01,,0,0.0
AERO,AERO,Bithumb,0.01,,0.437743,6.566145000000001
THE,THE,Bithumb,0.01,,0,0.0
VANA,VANA,Bithumb,0.01,,0,0.0
A8,A8,Bithumb,0.01,,0,0.0
SONIC,SONIC,Bithumb,0.01,,0,0.0
IP,IP,Bithumb,0.01,,4.94,74.10000000000001
DKA,DKA,Bithumb,0.01,,0,0.0
SOLV,SOLV,Bithumb,0.01,,0,0.0
QKC,QKC,Bithumb,0.01,,0,0.0
